City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
347,kenai,60.5544,-151.2583,284.9,86,100,4.12,US,1717710273
348,gouyave,12.1646,-61.7296,303.58,66,20,6.17,GD,1717710273
349,dolores,-36.3132,-57.6792,286.61,78,100,1.57,AR,1717710273
350,labrador city,52.9463,-66.9114,299.1,31,20,1.54,CA,1717710019
351,nhamunda,-2.1861,-56.7131,299.66,84,100,1.55,BR,1717710274
352,sechura,-5.5569,-80.8222,298.04,57,53,5.48,PE,1717710275
353,jayapura,-2.5333,140.7,296.81,92,66,1.33,ID,1717710275
354,walterboro,32.9052,-80.6668,306.04,51,0,6.17,US,1717710275
355,itoman,26.1247,127.6694,296.58,94,75,3.09,JP,1717710276
356,ishikawa,26.4233,127.8214,296.56,90,40,3.09,JP,1717710276
357,borgarnes,64.5383,-21.9206,278.18,77,100,8.41,IS,1717710277
358,ujae,8.9322,165.7642,301.83,79,87,7.14,MH,1717710066
359,nar'yan-mar,67.6713,53.087,274.88,98,21,4.02,RU,1717710278
360,turbat,26.0023,63.044,304.32,64,2,2.54,PK,1717710278
361,sandakan,5.8402,118.1179,296.97,100,20,1.03,MY,1717710278
